Nombre Institucion,Tipo INstitucion,Calle,Estado,Ciudad,Pagina Web,Coordenada Latitud,Coordenada Longitud
JARDIN DE NI�OS VERMONT,Escuelas de educaci�n preescolar del sector privado,LA CIENEGA,Baja California,Tijuana                                                                                                       ,,32.48852228,-116.9380294
JARDIN DE NI�OS VICENT VANGOOK,Escuelas de educaci�n preescolar del sector p�blico,NATURA SECCION LLANURAS,Baja California,Tijuana                                                                                                       ,,32.36814278,-116.9146232
JARDIN DE NI�OS VIDAL ALCOCER,Escuelas de educaci�n preescolar del sector p�blico,SANCHEZ TABOADA,Baja California,Tijuana                                                                                                       ,,32.46298778,-116.9660424
JARDIN DE NI�OS VILLA INFANTIL BAMBOLINO,Escuelas de educaci�n preescolar del sector privado,BUENOS AIRES SUR,Baja California,Tijuana                                                                                                       ,,32.50497336,-116.8914847
JARDIN DE NI�OS WINNIE POOH,Escuelas de educaci�n preescolar del sector privado,INFONAVIT LATINOS,Baja California,Tijuana                                                                                                       ,,32.47097767,-116.9566734
JARDIN DE NI�OS XOCHIMILCO,Escuelas de educaci�n preescolar del sector p�blico,INDEPENDENCIA,Baja California,Tijuana                                                                                                       ,,32.52620393,-117.0430266
JARDIN DE NI�OS XOCHIMILLI,Escuelas de educaci�n preescolar del sector p�blico,OTAY,Baja California,Tijuana                                                                                                       ,,32.5316946,-116.93443
JARDIN DE NI�OS XOCHIPILLI,Escuelas de educaci�n preescolar del sector p�blico,PARAJES DEL VALLE,Baja California,Parajes del Valle                                                                                             ,,32.51429302,-116.7428813
JARDIN DE NI�OS XOCHIQUETZAL,Escuelas de educaci�n preescolar del sector p�blico,LOMAS DEL PORVENIR,Baja California,Tijuana                                                                                                       ,,32.52579629,-117.0717968
JARDIN DE NI�OS XOCHITL ANGELICA PALOMINO Y CONTRERAS,Escuelas de educaci�n preescolar del sector p�blico,VILLAS DEL SOL,Baja California,Tijuana                                                                                                       ,,32.49871448,-116.8530234
JARDIN DE NI�OS XOCHITL ANGELICA PALOMINO Y CONTRERAS TURNO MATUTINO,Escuelas de educaci�n preescolar del sector p�blico,VILLAS DEL SOL,Baja California,Tijuana                                                                                                       ,,32.49871911,-116.8529709
JARDIN DE NI�OS XOCOYOTZIN,Escuelas de educaci�n preescolar del sector p�blico,PORTICOS DE SAN ANTONIO,Baja California,Tijuana                                                                                                       ,,32.4379207,-117.0429823
JARDIN DE NI�OS Y GUARDERIA ESTANCIA INFANTIL FANTASIAS Y TRAVESURAS Y PREESCOLAR,Escuelas de educaci�n preescolar del sector privado,REVOLUCION,Baja California,Tijuana                                                                                                       ,,32.5189543,-117.0165801
JARDIN DE NI�OS Y PRIMARIA CORAZON,Escuelas del sector privado que combinan diversos niveles de educaci�n,MADERO O CACHO,Baja California,Tijuana                                                                                                       ,,32.52163482,-117.0266146
JARDIN DE NI�OS YOLTZIN,Escuelas de educaci�n preescolar del sector p�blico,LAS CUMBRES,Baja California,Tijuana                                                                                                       ,,32.48908496,-117.091557
JARDIN DE NI�OS YUMANOS TURNO VESPERTINO,Escuelas de educaci�n preescolar del sector p�blico,MARIANO MATAMOROS,Baja California,Tijuana                                                                                                       ,,32.50164667,-116.8848076
JARDIN DEL SABER ALBERTERT EINSTEIN,Escuelas de educaci�n preescolar del sector privado,HUERTAS 2DA. SECCI�N,Baja California,Tijuana                                                                                                       ,,32.48784213,-116.9501725
JARDIN E NI�OS CARMEN BURGOS DE SEGUI,Escuelas de educaci�n preescolar del sector p�blico,ALTIPLANO,Baja California,Tijuana                                                                                                       ,,32.52313882,-116.856179
JARDIN NI�OS HEROES,Escuelas de educaci�n preescolar del sector p�blico,CAMPOS,Baja California,Tijuana                                                                                                       ,,32.46704472,-116.9400011
JARDON DE NI�OS ALEGRIA,Escuelas de educaci�n preescolar del sector privado,ALBA ROJA,Baja California,Tijuana                                                                                                       ,,32.50114163,-116.9782583
JASSO DANCE ACADEMY,Escuelas de arte del sector privado,20 DE NOVIEMBRE,Baja California,Tijuana                                                                                                       ,,32.51474181,-116.9908639
JIVAMUKTI YOGA TIJUANA,Escuelas de deporte del sector privado,MADERO,Baja California,Tijuana                                                                                                       ,,32.52125278,-117.0257489
JOHN DEWEY,Escuelas de educaci�n preescolar del sector privado,CHAPULTEPEC,Baja California,Tijuana                                                                                                       ,,32.50941154,-117.0127296
JOSE MA MORELOS TV,Escuelas de educaci�n primaria del sector p�blico,MORELOS,Baja California,Tijuana                                                                                                       ,,32.52253327,-117.0345154
JOSEFA ORTIZ DE DOMINGUEZ,Escuelas de educaci�n primaria del sector p�blico,VIVIENDA POPULAR,Baja California,Tijuana                                                                                                       ,,32.48782555,-117.029856
JOSEFINA RENDON PARRA TURNO VESPERTINO,Escuelas de educaci�n primaria del sector p�blico,SALVATIERRA,Baja California,Tijuana                                                                                                       ,,32.4867153,-117.07114
